Close,Mkt-RF,SMB,HML,RMW,CMA,RF
0.45747891697627274,0.05,-0.78,-0.3,-0.38,-0.15,0.0
-0.31473857984702924,-0.76,-0.94,-1.2,0.86,-0.63,0.0
2.499162271188937,1.11,0.83,-0.5,-0.27,-0.17,0.0
-1.8155530245378082,0.21,0.13,-0.83,0.56,-0.83,0.0
-0.5607521020783213,0.5,2.05,0.44,-1.13,0.07,0.0
0.7115933759319404,0.25,-0.33,-0.55,0.42,0.16,0.0
0.9798694193820623,0.79,1.44,-0.16,0.21,-0.43,0.0
-0.34988037969534425,0.39,-0.29,-1.38,0.66,-0.74,0.0
0.35825028263472003,0.37,0.79,1.22,0.05,1.36,0.0
-0.5552602877211932,0.16,0.02,0.1,-0.53,-0.12,0.0
0.24594419893748665,-0.34,-0.13,0.46,0.59,0.29,0.0
-1.916333726291819,-1.04,-0.3,0.95,1.37,0.02,0.0
-0.03378654842498552,0.17,0.62,0.34,0.14,0.1,0.0
1.4336849213970826,0.74,-0.46,-0.91,0.37,-0.29,0.0
0.006678593270148525,-0.06,-0.45,0.7,0.53,0.5,0.0
0.6666722750640508,0.44,-0.16,-0.68,0.17,-0.65,0.0
1.6489987370789327,-0.41,-0.65,-0.26,0.81,0.18,0.0
2.853607837246419,0.14,-0.75,-0.06,1.25,-0.11,0.0
1.6976017383770303,-0.25,-0.41,-1.31,1.03,-0.64,0.0
0.29276264654871653,-0.57,0.07,2.78,1.25,1.63,0.0
0.24218760657750416,-0.02,-0.19,1.77,0.24,1.15,0.0
0.3283523574048708,0.3,-0.14,-0.87,-0.54,-0.25,0.0
-3.1678502826546384,-2.23,-1.28,-0.95,0.26,-0.61,0.0
2.1873722126207085,1.1,-1.31,-0.78,0.38,-0.31,0.0
3.157766608245871,-1.95,0.18,-1.13,-0.09,0.39,0.0
-0.32062525128367936,-1.59,-0.44,1.09,2.33,0.78,0.0
-0.6130195457891618,1.53,1.0,1.24,-0.66,0.04,0.0
-1.1724216398891096,-1.18,-0.87,1.08,1.76,1.07,0.0
2.1502882873152718,1.2,0.84,0.63,0.09,0.62,0.0
3.5446477422025113,2.22,-0.17,-1.78,-1.44,-0.47,0.0
2.2782860465456967,0.46,0.35,-0.85,-0.97,0.19,0.0
-0.29699358176377144,-1.04,-1.05,1.55,1.44,1.0,0.0
2.801315815660499,0.71,-0.87,0.52,1.38,0.77,0.0
-2.06741189488695,-1.04,-0.29,-0.99,0.31,-0.3,0.0
-0.8023202903873372,-0.76,-0.35,1.65,0.41,0.18,0.0
2.850891185551574,1.62,0.01,-1.91,0.05,-0.35,0.0
-3.92638252162254,-1.19,-0.85,2.8,0.62,0.67,0.0
-0.6501692324736408,-0.66,1.47,-2.34,-1.7,-0.37,0.0
-0.8122064736198586,-1.26,-0.21,-0.41,0.03,0.17,0.0
1.9087183007591602,2.06,0.66,0.19,-1.09,-0.24,0.0
1.5318524978573222,0.97,0.18,-0.35,0.34,0.05,0.0
0.3643971972912441,0.72,0.28,-0.49,-0.37,-0.41,0.0
2.2974694747889934,1.23,-0.13,0.31,0.98,0.45,0.0
-0.5767374194242336,-0.26,-0.41,0.82,0.84,0.23,0.0
0.05021494498949064,0.07,-0.02,0.17,0.71,0.0,0.0
-0.6578165160641469,-0.17,0.07,-0.41,-0.83,-0.44,0.0
-0.3535234586305558,-0.31,0.17,0.52,0.35,0.45,0.0
2.5004026978474814,0.72,0.44,0.77,-1.17,0.53,0.0
-1.2691555160379675,-0.27,-0.06,3.64,0.64,1.56,0.0
-2.6599834969621594,-2.26,-0.93,2.58,1.41,1.29,0.0
-1.6693235611155322,0.0,0.38,1.76,-0.56,0.01,0.0
0.0988262492155112,-0.49,-0.96,2.02,-0.13,0.85,0.0
0.011591186716741753,-0.14,-0.31,-0.26,-0.06,-0.36,0.0
1.6783920716424205,1.08,-0.2,-0.27,-1.24,0.35,0.0
0.25704978248470844,0.13,-0.85,0.52,0.76,0.29,0.0
-1.9028455927473598,-1.55,0.88,2.39,1.18,1.04,0.0
0.5110930905081634,0.08,0.05,0.55,-0.85,0.52,0.0
-1.8894219071620477,-2.06,-0.9,1.38,0.79,0.98,0.0
-2.1024884924541465,-1.02,-0.36,-0.67,0.25,0.09,0.0
-1.034702965601808,-1.15,-0.84,-0.23,-0.31,0.09,0.0
-1.2765006027098735,-2.09,0.39,0.47,1.03,0.54,0.0
-0.48642634525757344,0.53,1.75,-0.25,-0.06,-0.67,0.0
-1.1384767031533016,-1.42,-0.18,2.8,-0.79,1.62,0.0
-0.05631719842997818,-0.29,-1.06,0.1,0.42,-0.02,0.0
-0.29431976224184586,-0.76,-1.46,0.83,1.05,0.92,0.0
6.977747211001839,2.46,-0.62,-2.08,0.16,0.16,0.0
2.612574873849738,2.32,0.7,-2.87,-1.82,-1.67,0.0
-0.09726328463424139,0.87,0.12,0.65,-1.1,0.33,0.0
0.7044356498292714,0.51,-1.58,0.7,1.5,0.5,0.0
-1.6719743600534187,-2.48,0.46,2.19,0.43,1.36,0.0
-0.16795277283360166,0.89,-0.3,-0.6,-1.73,-1.2,0.0
-0.4234313544803192,-0.24,0.67,0.2,-0.7,-0.01,0.0
1.8466748658523047,1.02,0.73,-0.29,0.93,-0.42,0.0
0.8293654017966112,1.6,0.02,-1.96,-1.1,-0.26,0.0
-2.3598874995752306,-1.69,0.02,1.23,-0.56,0.27,0.0
-2.0218369198777175,-1.91,0.92,2.13,-0.2,1.43,0.0
0.14232330196704002,-0.35,0.08,-0.62,0.69,-0.18,0.0
2.315229531545082,1.85,1.02,-1.4,-0.68,-0.81,0.0
-0.13887804584190588,-0.02,0.04,0.32,0.61,0.42,0.0
-2.126915373520155,-2.29,-0.05,1.15,0.88,1.47,0.0
-0.9355794463102529,-0.85,0.12,0.95,1.07,0.44,0.0
-1.7812283191568912,-1.17,-0.36,0.09,-0.04,0.16,0.0
-2.586418474220187,-1.95,0.06,1.25,0.02,1.07,0.0
1.6680082104227445,1.87,0.69,-3.88,-1.79,-1.8,0.0
1.2965435639287648,2.24,-0.14,1.19,0.36,-0.19,0.0
0.16378304188138237,0.03,0.39,-0.46,-0.8,0.25,0.0
-1.1627833565937107,-1.55,-0.28,-0.85,-0.41,0.53,0.0
2.058819912200005,1.82,0.63,1.3,0.52,0.47,0.0
-0.19814072241635117,-0.86,-0.22,1.51,1.25,1.25,0.0
-1.840823219663179,-1.09,-0.52,0.72,0.37,1.23,0.0
-2.371734058590058,-3.14,0.73,0.89,-0.69,1.35,0.0
-1.1676129398998425,-0.53,1.0,0.3,-1.12,-0.24,0.0
3.4997502190216023,2.79,0.01,-2.17,-0.41,-1.58,0.0
-2.718619306788883,-0.47,0.3,1.18,-0.32,0.34,0.0
-2.390884662659909,-1.48,-0.12,1.76,0.97,0.64,0.0
-2.6562318841745536,-1.04,-0.84,1.79,2.19,0.1,0.0
2.967738869804193,2.15,-0.49,-2.37,0.77,-0.99,0.0
2.901524785540044,2.6,0.44,-1.85,-1.16,-1.58,0.0
0.645409931337948,1.42,0.16,-1.06,-1.61,-0.2,0.0
2.091890274445629,1.32,-0.19,-1.87,-0.55,-0.84,0.0
0.8537746420553161,-0.17,-0.94,1.64,-0.19,1.55,0.0
2.080057170925431,1.3,-0.22,-1.19,-0.82,-1.03,0.0
0.823352631159846,-1.25,-0.62,0.4,-0.51,1.52,0.0
2.2677869261860106,1.42,-0.32,-0.82,-0.48,-0.13,0.0
0.37342812795664315,0.28,-0.3,2.19,0.2,1.37,0.0
0.5036567610964493,0.73,-0.87,-1.72,0.5,-1.24,0.0
1.9134627576337548,1.43,1.19,-1.92,-0.32,-0.99,0.0
-0.6649808706931881,-0.82,-1.12,0.4,0.37,0.92,0.0
-1.777585381610025,-1.54,0.62,-0.45,-0.22,0.4,0.0
-0.1718170648152717,0.39,0.58,-0.61,-0.92,0.05,0.0
2.369358033240565,0.93,-0.55,-1.86,-0.77,-0.7,0.0
-1.894187073687792,-1.53,-0.72,0.82,0.69,0.15,0.0
-1.8450804683003974,-1.23,-0.3,1.08,0.23,0.88,0.0
0.18038291232971293,0.34,-0.61,-0.12,0.37,0.3,0.0
-1.1908728132216773,-0.38,-0.53,2.27,0.37,1.04,0.0
-2.55159763686007,-1.54,0.62,1.05,0.46,0.1,0.0
1.1523466064542909,-0.29,0.56,0.47,-0.24,1.07,0.0
1.634248560907836,1.39,0.61,-0.71,-1.0,0.0,0.0
-2.998826039765634,-1.28,0.32,1.43,0.17,0.98,0.0
-0.133083657923605,-0.19,-0.57,1.8,0.77,0.67,0.0
1.411512872487286,1.76,0.4,-0.97,0.54,-1.26,0.0
-0.10155213223228543,-0.27,0.5,1.26,0.77,1.18,0.0
-0.4843562757255282,-1.73,-0.56,0.41,1.79,0.44,0.0
-2.7821467441023207,-2.74,0.26,-0.18,-0.15,-0.21,0.0
0.6737547798025822,0.7,0.12,-1.86,0.11,-1.11,0.0
-3.732826339432327,-2.99,-0.36,1.8,0.24,1.25,0.0
-0.14667984291305558,0.13,-0.56,0.34,0.14,0.8,0.0
4.515535157735573,2.45,-0.52,-0.42,0.48,0.05,0.0
-3.6604770500539785,-3.54,0.88,0.61,-0.24,0.68,0.0
0.19666691669069092,0.8,0.38,-1.16,-0.63,-1.35,0.0
0.9622462406746468,0.41,0.16,1.65,0.01,1.19,0.0
4.100828714054683,3.01,-0.47,0.24,0.02,0.07,0.0
-5.571618296786285,-3.8,-0.23,2.37,0.59,1.22,0.0
0.4727167127738241,-0.85,-1.01,1.84,0.98,1.39,0.0
-3.318913980950333,-3.52,-0.05,1.33,4.25,-0.2,0.0
1.611217392406017,0.22,-0.49,-1.22,-0.68,0.28,0.0
-5.184159782148889,-1.93,-0.61,2.61,0.62,1.02,0.0
-2.689412421713022,0.15,1.2,-1.23,-0.34,-1.12,0.0
3.1916520206203725,2.74,0.37,-2.18,-2.13,-0.75,0.0
-1.0672169350524063,-0.59,0.09,1.31,0.19,1.31,0.0
2.542256271789456,2.13,0.94,-0.05,-0.68,-0.31,0.0
-5.641918838917692,-4.06,0.46,1.54,-0.59,0.4,0.0
-2.464139629687856,-0.34,0.4,-0.81,-1.21,-0.91,0.0
0.17472744577138322,-0.05,-0.13,-0.19,-0.1,0.19,0.0
4.011936215972933,1.75,-0.92,1.31,-0.05,0.97,0.0
-1.9216136400078465,-1.21,-0.46,1.83,1.39,1.25,0.0
0.11398696931250729,1.21,0.74,0.2,-0.51,-0.03,0.0
2.3199424544681824,2.18,0.01,-0.61,-0.14,-0.34,0.0
4.075673497041166,2.58,0.03,-1.28,-0.65,-0.28,0.0
-0.5346005130154929,-0.71,-0.39,0.46,0.8,-0.21,0.0
-0.08733649979901781,-0.74,0.23,0.8,-0.2,1.03,0.0
1.6811222944016935,2.08,0.4,-2.08,-0.42,-1.53,0.0
-3.8555661749309134,-1.63,1.03,0.55,-0.81,0.46,0.0
0.5227688388820928,0.33,0.04,0.66,0.47,0.17,0.0
1.7585898962408475,1.0,0.2,-0.15,-1.57,0.65,0.0
-0.5043345988537173,-1.02,-0.27,-0.52,-0.7,-0.25,0.0
-3.595593490071869,-2.43,0.46,0.26,0.85,0.21,0.0
-3.86286288881158,-3.0,0.27,0.66,0.29,0.55,0.0
-3.8284753668060056,-4.12,-0.46,0.6,1.69,-0.31,0.0
0.6672521615895377,-0.26,0.11,0.11,0.11,0.05,0.0
2.01116769268308,1.55,-0.03,-1.67,-0.19,-1.15,0.0
-3.9651634160804305,-3.52,-1.09,0.0,0.59,-0.62,0.0
1.1533438023135334,0.45,0.73,-2.68,0.37,-2.03,0.0
3.276047127822812,2.38,-0.83,0.24,-0.93,0.0,0.0
-0.3826942346475515,-0.19,0.04,-1.82,0.62,-1.59,0.0
2.1573607119920624,1.12,0.31,-3.89,0.5,-1.93,0.0
2.4517401544881468,3.13,-0.42,-0.01,0.11,-0.37,0.0
0.0,-0.27,0.77,1.25,-0.33,1.27,0.0
-2.9789945057289158,-2.09,0.04,2.4,-0.69,1.33,0.0
1.30238038744952,-0.19,-0.58,-1.33,1.08,-0.87,0.0
-1.8027521999064655,-0.96,0.51,-0.14,0.9,-0.15,0.0
1.6164294054312078,1.15,-0.04,0.12,-0.8,-0.09,0.0
1.893009444303173,0.48,1.12,-3.34,-1.85,-2.26,0.0
0.9607641950081014,0.17,-0.87,-0.76,0.04,-0.35,0.0
2.3999520824876885,1.76,0.87,-0.95,-0.8,-1.4,0.0
0.4714478906767461,-0.07,0.08,-0.08,-0.26,-0.22,0.0
-1.4757731849290523,-1.38,-0.99,1.61,1.7,1.4,0.0
0.6833818516609913,-0.89,0.88,0.52,0.15,0.92,0.0
-0.253675342002635,-0.39,0.42,-0.41,0.03,-0.33,0.0
2.048264510395681,-0.41,-0.45,-1.01,0.76,-0.01,0.0
1.1449846087003834,1.96,0.03,0.5,-0.17,-0.31,0.0
-2.064300576714251,-0.71,0.35,1.01,0.21,-0.18,0.0
2.6721849313049884,2.81,0.82,-0.54,-0.22,-0.66,0.0
1.3509730259135155,0.89,1.08,-1.32,-1.47,-1.59,0.0
1.5094023960763092,0.97,-0.38,-1.61,-0.26,-1.0,0.0
-0.8110344772409461,-1.18,-0.85,1.39,1.77,1.52,0.0
-0.7398487695435496,0.12,0.1,1.65,0.65,0.54,0.0
-0.8826449158732541,-1.32,0.37,1.07,0.65,1.23,0.0
3.4234848201470935,2.72,0.15,-1.27,-0.19,-1.5,0.0
0.3571876951133035,1.19,-0.03,-0.91,0.14,-0.96,0.0
3.279284829886442,1.45,-0.91,0.45,0.49,-1.23,0.0
-0.6153404032709586,-0.2,0.17,-0.24,0.22,0.36,0.01
-0.9287109986543474,-0.5,0.56,-1.41,-2.23,-0.52,0.01
3.8247514140240524,1.67,0.27,-1.95,-1.54,-0.85,0.01
-0.1926387838104504,-0.05,0.41,-1.65,-1.31,-0.94,0.01
-0.13888067721149477,-0.04,0.95,-0.05,-1.27,-0.21,0.01
-0.2903079281368681,0.0,0.96,-0.09,-0.54,0.22,0.01
0.030319829027036782,-0.67,-1.35,2.1,0.86,1.29,0.01
2.619471377565863,2.35,0.75,-1.62,-1.37,-1.45,0.01
-0.4431455856090061,-0.07,0.2,1.67,0.78,1.0,0.01
2.142552158422273,1.76,0.5,-0.79,-0.64,-0.59,0.01
0.6333252229096864,0.38,-0.02,-0.61,-0.19,-0.05,0.01
-0.09236785824279226,0.19,-0.14,0.7,1.04,0.52,0.01
0.8784538724069701,-0.92,-0.92,1.04,1.27,0.71,0.01
-0.22917819564657327,0.27,0.35,0.45,0.8,0.04,0.01
-1.5101671737261513,-1.49,-0.93,0.98,1.03,1.35,0.01
-2.302951262630104,-2.13,-0.05,0.34,0.15,0.21,0.01
-0.2028935618004546,-0.11,0.12,0.31,-0.36,-0.25,0.01
0.17939806600404395,0.39,0.52,-0.62,-1.45,-0.56,0.01
1.4922634967438952,1.45,0.12,-0.01,0.18,-0.39,0.01
-3.7699224685670996,-3.37,-0.27,1.66,0.16,0.89,0.01
-1.3690222204522207,-0.71,-0.39,0.44,0.26,0.44,0.01
-1.5305581429913673,-1.11,-0.39,-0.22,-0.25,0.12,0.01
-1.063513833851626,-0.75,0.24,-0.46,-0.66,-0.18,0.01
0.4707200039472559,0.0,-1.04,-0.28,0.56,0.55,0.01
-1.3611291888699029,-0.99,0.1,1.03,-0.05,0.26,0.01
-0.8215184195157765,-0.51,-0.54,-0.54,-0.2,-0.69,0.01
0.9253891622311938,1.92,0.41,-1.53,-1.35,-0.54,0.01
-0.961788975443012,0.78,-0.15,-0.18,-1.22,-1.06,0.01
1.8840004700810598,1.67,0.37,-0.51,-0.14,-0.52,0.01
3.8507798648486746,1.07,0.25,-0.17,-0.12,-0.15,0.01
-5.867935612022601,-4.29,0.06,1.41,-0.37,1.0,0.01
0.9555385007921746,0.44,-0.18,-0.32,-0.77,-0.52,0.01
-1.8930187335941318,-1.04,0.39,0.61,-0.32,0.25,0.01
-1.0959861798440884,-0.98,-0.75,0.86,1.71,0.95,0.01
2.5082924267049833,0.72,-0.09,0.68,0.63,-0.06,0.01
1.5665328013268143,-1.15,-0.29,0.03,-0.12,0.33,0.01
-2.026727773486825,-1.68,0.35,0.06,0.38,0.12,0.01
-0.637542972685412,-1.14,-1.13,0.44,1.14,1.02,0.01
-1.5123917329532999,-1.85,-0.45,-0.8,0.19,-0.18,0.01
0.2260215757525108,-1.02,-0.04,-0.75,0.16,-0.44,0.01
0.6566444656927573,-0.04,0.58,-0.97,-0.65,-0.92,0.01
-1.2651681138582838,2.14,0.9,-0.36,-0.87,-0.82,0.01
-4.9119228109405055,-2.16,-0.29,0.92,0.43,0.55,0.01
-3.003911991408992,-1.43,0.57,0.27,-0.66,-0.12,0.01
3.0752522651209757,2.56,0.0,0.7,0.89,0.43,0.01
2.5623021456112394,3.29,0.74,-0.09,-0.97,-0.39,0.01
0.20533324866274238,-0.21,-0.37,0.04,0.34,0.14,0.01
-0.662532032148877,-0.85,0.45,0.12,-0.13,-0.51,0.01
-3.6719098798180694,-2.9,-0.22,1.68,0.93,1.57,0.01
0.23556092904699621,-0.8,0.24,0.76,1.54,0.44,0.01
-1.0254916122708124,-0.7,0.62,0.33,0.57,0.61,0.01
-0.4604951615132302,-0.27,0.02,0.04,0.01,0.03,0.01
3.3612714996498205,2.41,-0.24,1.57,0.65,0.93,0.01
-3.2239815199594624,-2.45,-0.18,1.23,0.55,1.73,0.01
2.9122596474564055,2.74,0.35,-1.41,-0.97,-1.29,0.01
0.940958249805246,1.18,-0.13,-0.02,-0.41,0.02,0.01
0.07652110244782406,-0.87,-1.18,1.19,0.71,0.81,0.01
-0.3267077256768114,-0.8,-0.32,-0.45,-0.61,0.13,0.01
2.7058992574722884,2.3,-0.07,0.09,0.68,-0.3,0.01
1.4802841756248908,1.04,-0.61,0.47,1.14,0.54,0.01
1.9337655504955364,1.78,1.01,-1.53,-1.22,-1.34,0.01
-1.9627281067243763,-0.66,0.7,0.89,-0.72,0.69,0.01
-3.0465494455540143,-0.54,0.44,1.08,-0.3,0.47,0.01
7.5552865962777105,2.33,0.09,-0.34,0.39,0.66,0.01
-1.5410376882950327,-0.68,0.46,0.73,-0.22,0.44,0.01
-1.754279816458526,-0.35,0.45,0.8,0.01,0.53,0.01
-3.730505724005728,-2.67,-0.84,1.6,0.31,1.16,0.01
-4.240494142012341,-1.03,0.39,0.28,-0.04,0.04,0.01
-0.194737833409786,1.16,-0.25,1.28,2.33,0.65,0.01
0.39023560317839046,0.87,-0.33,0.6,1.1,1.01,0.01
0.4175180294156977,0.51,-0.53,-0.4,-0.16,0.05,0.01
-3.319017218975706,-2.24,-0.49,0.55,0.96,1.23,0.01
8.897445264569747,5.68,0.96,-3.09,-0.64,-2.92,0.01
1.9268799922381064,1.06,0.14,-1.05,-0.9,-1.22,0.01
-0.9485737663310734,-0.95,-0.23,0.35,0.57,0.54,0.01
1.1869634268480533,1.03,0.43,-0.73,-0.49,-0.54,0.01
-0.8331162872515341,-1.02,-1.07,0.58,1.16,0.95,0.01
1.2971545400981555,-0.42,-0.27,0.56,1.36,0.81,0.01
0.3781502976069717,0.4,-0.09,0.11,0.38,0.71,0.01
-2.168018212077827,-0.52,-0.2,0.99,0.5,1.14,0.01
1.4661429928417347,1.36,-0.38,0.44,0.78,-0.23,0.01
0.592620217796691,0.63,-0.25,-0.93,-0.73,-0.62,0.01
-1.9593714304052212,-0.03,0.28,0.43,-0.17,0.12,0.01
-2.626424372937075,-1.55,-0.48,-0.19,0.26,0.29,0.01
-2.114844897484003,-0.18,0.35,1.04,0.21,0.5,0.01
4.859408642498697,3.12,-0.15,-2.08,-0.77,-1.47,0.01
0.18914707820238963,-0.02,0.04,-0.69,-0.34,-0.36,0.02
-0.33713169138157584,-0.08,0.84,-0.56,-0.41,0.26,0.02
-0.7983309911055447,-2.02,-0.53,-0.54,0.87,1.1,0.02
-2.5369914093839263,-1.51,-0.03,1.14,0.86,0.77,0.02
-1.3784776658243514,-0.24,-0.18,-0.32,0.09,-0.16,0.02
1.2132709421939003,0.76,-0.1,-1.2,-0.56,-0.63,0.02
-0.34349395734030175,-0.8,-0.53,0.34,0.19,0.13,0.02
1.6389932855632727,1.41,-0.27,-0.16,-0.23,-0.13,0.02
0.6782502299657489,0.66,0.06,-0.77,-0.27,-0.54,0.02
-1.5535730295062722,-0.56,0.03,-0.45,-0.19,-0.07,0.02
-4.685458729115799,-2.57,-0.13,1.39,0.25,0.42,0.02
-1.4578601295333504,-1.02,0.54,0.17,-0.08,0.46,0.02
-1.590940548124331,-1.0,-0.6,1.25,0.73,1.2,0.02
-0.05287808798263294,0.13,0.25,0.25,-0.47,0.48,0.02
2.3809250635188794,1.53,0.14,-0.12,0.39,-0.28,0.02
-2.377253908039434,-1.52,0.22,0.38,-0.13,0.89,0.02
-0.2798161843816205,0.52,-0.35,1.16,0.86,0.53,0.02
-1.387841978493265,-0.5,-0.42,1.42,1.15,1.35,0.02
-3.068524392388039,-1.24,-0.3,-0.28,-0.93,-0.08,0.02
2.83245488865691,1.87,1.02,-1.06,-1.03,-0.9,0.02
0.2468844712965934,-0.22,0.14,-0.04,-0.54,-0.02,0.02
-3.740483818371043,-0.47,0.08,-0.1,0.27,0.53,0.02
1.0314413348196938,0.81,0.56,0.05,-0.69,0.0,0.02
-1.0604672314663222,-1.14,0.17,1.2,0.81,0.9,0.02
3.679402503226914,2.21,-0.01,0.03,0.82,0.18,0.02
0.4089011613275684,0.03,0.33,-1.23,-0.65,-1.16,0.02
0.4456281845991894,0.79,0.87,-0.56,-0.4,-0.5,0.02
2.1112320931163886,1.25,0.01,-0.83,-0.19,-1.07,0.02
-0.05995324876525432,0.45,1.4,-0.27,-1.1,-0.51,0.02
1.0119217969132288,0.46,0.24,-0.3,-0.14,-0.29,0.02
0.875640518442089,-0.18,-0.01,-0.55,-0.61,-0.43,0.02
-0.536975885079316,-1.55,0.02,-0.71,0.27,0.02,0.02
0.044367157993141504,-0.86,-0.1,0.84,0.53,0.7,0.02
1.9220562941649977,1.94,-0.04,-0.68,-0.17,-0.8,0.02
2.3500527234534108,1.28,-0.04,-0.99,-0.41,-1.04,0.02
1.0063286304007768,-0.16,-0.16,0.18,-0.19,0.38,0.02
-0.4701030990573396,0.0,0.13,0.69,0.06,0.21,0.02
1.480341508926153,1.08,-0.64,0.01,-0.2,-0.47,0.02
1.3684233403834956,0.34,0.33,-1.13,-0.6,-1.29,0.02
-2.0077838720921393,-1.38,0.03,0.74,0.35,0.93,0.02
0.9020654289343844,1.58,0.93,-0.06,-0.1,-0.55,0.02
0.7901112643776909,1.19,0.63,-1.65,-0.12,-1.14,0.02
3.7062369385256755,1.54,1.15,-2.07,-0.24,-1.76,0.02
2.4399722221138287,-1.08,0.4,0.98,1.01,1.05,0.02
-1.7928730199658571,-0.73,-0.8,0.43,-0.22,0.45,0.02
1.9244809509848526,1.25,-0.5,-0.04,0.3,-0.36,0.02
-1.7652737028562404,-1.18,-0.69,0.71,-0.29,-0.04,0.02
-0.691172542326568,-0.94,-0.61,0.21,0.31,0.38,0.02
0.24564528110968542,0.12,-0.3,1.5,0.54,0.91,0.02
1.8806695140866303,1.14,0.09,-0.73,0.49,-0.31,0.02
-0.42249566773565617,0.12,-0.05,-0.68,-0.61,-0.94,0.02
1.3903289531264962,0.5,0.72,-0.91,-1.19,-1.06,0.02
-1.0429196253542106,-1.37,0.22,0.97,0.81,0.92,0.02
-0.75466504155004,-0.28,0.66,-0.14,0.14,0.56,0.02
-2.667981755424509,-2.16,-1.13,0.88,0.38,0.83,0.02
0.2895903301431746,-0.04,0.44,-0.46,-0.35,-0.43,0.02
0.329040327432617,0.47,0.12,-0.23,0.2,-0.49,0.02
-1.8005051401671301,-1.08,-0.24,1.26,0.31,0.42,0.02
0.8247214024775573,0.31,0.05,-0.3,0.07,-0.45,0.02
-0.3447821239820903,-0.26,0.52,-0.69,-0.57,-0.18,0.02
-1.4245960862452,-0.41,0.39,0.62,0.15,0.73,0.02
0.41292799452352646,0.67,-0.51,-0.44,-0.12,0.16,0.02
3.509000092743486,1.61,-0.08,-0.54,-0.37,-0.77,0.02
1.853950659482595,-0.13,-1.57,-0.08,0.31,-0.12,0.02
-1.4496512775998838,-1.45,0.63,-0.67,-0.13,-0.12,0.02
0.8377111084632682,0.08,0.07,-0.39,0.43,-0.15,0.02
-1.4914522612358705,-2.02,-0.7,-0.76,1.06,0.74,0.02
-1.387868179429974,-1.68,-1.41,0.72,1.08,1.16,0.02
1.3266061909816385,-0.34,-1.17,-3.6,-1.09,-0.73,0.02
1.4089142295198087,1.72,0.01,-0.36,-0.15,-0.46,0.02
0.2621380221957903,-0.79,-0.5,-1.84,0.31,-0.44,0.02
1.8693905294375757,1.76,0.01,-0.16,0.13,-0.72,0.02
-0.5453913975400293,-1.21,-1.06,-1.63,0.27,-0.24,0.02
1.5483933022356178,0.84,-0.35,0.78,0.51,0.76,0.02
1.1944004342881342,1.48,0.47,0.73,-0.26,-1.21,0.02
-0.9103190791926674,-1.74,-0.8,-0.53,0.79,0.23,0.02
0.6969068572746151,0.21,-0.43,-1.54,0.15,-0.85,0.02
0.8305646385740273,0.46,0.18,0.71,0.3,0.38,0.02
-1.2293260975639875,0.27,0.5,1.03,-0.21,0.41,0.02
-0.3980174850199969,-0.17,-0.03,0.75,0.11,0.47,0.02
1.9790871652602515,1.39,-0.36,-0.54,-0.92,-0.57,0.02
0.9889776165282527,0.51,-0.62,-0.6,0.21,-0.07,0.02
1.5644163831602276,1.53,0.49,-0.76,-0.48,-0.82,0.02
0.770154997937178,0.28,-0.17,0.79,0.55,0.71,0.02
-0.3249432019497678,-0.72,-1.13,-0.72,-0.05,-0.01,0.02
-1.1290477549720457,-0.39,-1.0,1.4,0.79,1.29,0.02
0.549598798354678,0.34,-0.02,-0.51,-0.44,-0.16,0.02
-1.5972464008912945,0.2,0.85,0.26,-0.02,-0.13,0.02
-0.7590948207073955,0.06,0.69,0.55,0.05,0.13,0.02
-0.4353386829927697,-0.51,-0.43,0.37,0.48,0.44,0.02
3.4103710550012822,1.39,0.15,-1.19,-0.26,-0.75,0.02
-0.21139249551970218,-0.23,-0.76,0.2,0.72,0.13,0.02
0.012094462243417148,0.33,0.71,-0.2,-1.29,-0.33,0.02
0.7504773318499858,0.04,-0.4,-0.31,0.05,0.18,0.02
0.6968289900629365,-0.04,0.26,0.42,0.01,0.11,0.02
-0.5846358916562266,-0.61,0.14,-0.28,0.73,0.53,0.02
-0.978081671838027,0.08,0.09,-0.94,-0.64,-0.18,0.02
0.1878486901480736,0.0,-0.27,0.46,0.68,0.32,0.02
-0.9435720156171001,-1.76,-0.82,0.09,0.43,0.96,0.02
-0.006119290468264982,-0.41,-0.04,-0.74,0.02,-0.39,0.02
2.8395528678138104,1.85,-0.59,0.0,0.45,-0.25,0.02
0.7540757188812419,0.78,0.22,0.19,0.12,0.22,0.02
-0.05301867867099075,-0.02,0.19,-0.82,-0.39,0.24,0.02
-0.6191529509780747,-1.27,-0.74,-1.46,0.61,0.17,0.02
-0.6467396954622284,-0.57,0.88,-1.03,-0.93,-0.41,0.02
-0.9913264591760229,-0.78,-0.52,-1.04,-0.61,-0.32,0.02
4.692671517191527,1.91,0.5,0.69,0.26,-0.72,0.02
-0.04031850280692417,0.07,-0.38,-0.3,-0.54,-0.38,0.02
-0.9971110502994596,-0.43,0.11,-0.02,-0.4,-0.43,0.02
1.0420872068043652,0.43,0.2,-1.32,-0.13,-0.83,0.02
0.10946768497899217,-0.2,-0.52,-0.09,0.84,0.13,0.02
-0.5417642987954774,-0.22,-0.1,0.34,0.38,0.48,0.02
-0.2897195600930713,0.46,0.8,0.01,-0.65,-0.53,0.02
0.0,-0.72,-0.46,-0.48,0.79,-0.13,0.02
